RECTIME,RANGVX,RANGX
46.04,76.5992,-119.7839
46.05,77.6367,-118.9984
46.06,77.0874,-118.1909
46.07,76.416,-117.3834
46.08,77.1485,-116.5869
46.09,79.1016,-115.7739
46.1,80.5664,-114.917
46.11,81.604,-114.0271
46.12,82.2754,-113.1152
46.13,82.6416,-112.1978
46.14,82.7637,-111.2805
46.15,82.5806,-110.3686
46.16,82.1534,-109.4732
46.17,81.9702,-108.5888
46.18,82.1534,-107.7044
46.19,82.2144,-106.8145
46.2,81.7871,-105.9246
46.21,81.1158,-105.0348
46.22,79.773,-104.1558
46.23,78.064,-103.2879
46.24,76.9043,-102.4585
46.25,76.1109,-101.6455
46.26,75.0122,-100.8325
46.27,74.2798,-100.0305
46.28,74.646,-99.2559
46.29,75.4395,-98.4759
46.3,75.3174,-97.6739
46.31,74.2798,-96.8664
46.32,72.7539,-96.0699
46.33,70.9229,-95.2844
46.34,69.397,-94.5098
46.35,69.5801,-93.7738
46.36,71.2891,-93.0487
46.37,73.1201,-92.3071
46.38,74.2188,-91.5435
46.39,74.4019,-90.769
46.4,73.6695,-89.989
46.41,72.1436,-89.2035
46.42,70.8618,-88.4399
46.43,70.8618,-87.7038
46.44,71.4722,-86.9732
46.45,71.5332,-86.2316
46.46,71.2281,-85.4956
46.47,70.1294,-84.7705
46.48,68.7256,-84.0399
46.49,67.3218,-83.3258
46.5,66.1621,-82.6281
46.51,65.0025,-81.936
46.52,63.5376,-81.2548
46.53,62.2559,-80.6012
46.54,60.9742,-79.9804
46.55,59.1431,-79.3707
46.56,57.5562,-78.7774
46.57,56.2744,-78.1952
46.58,55.542,-77.6239
46.59,55.2368,-77.0636
46.6,54.8096,-76.4978
46.61,54.1382,-75.9375
46.62,53.6499,-75.3936
46.63,53.5279,-74.8498
46.64,53.1617,-74.3005
46.65,52.7344,-73.7347
46.66,52.3682,-73.1689
46.67,52.3682,-72.6086
46.68,53.0396,-72.0593
46.69,53.833,-71.5045
46.7,54.3824,-70.9332
46.71,55.2979,-70.3564
46.72,56.0303,-69.7577
46.73,56.5186,-69.1479
46.74,56.8848,-68.5272
46.75,56.8848,-67.9065
46.76,56.5796,-67.2857
46.77,56.0303,-66.676
46.78,55.7862,-66.0772
46.79,55.9693,-65.484
46.8,56.6407,-64.8852
46.81,57.6172,-64.2755
46.82,58.5938,-63.6602
46.83,59.9366,-63.067
46.84,61.0352,-62.4682
46.85,61.3404,-61.853
46.86,61.8897,-61.2378
46.87,62.6221,-60.606
46.88,63.5376,-59.9578
46.89,64.9414,-59.2987
46.9,66.4673,-58.634
46.91,67.8711,-57.9693
46.92,67.7491,-57.2937
46.93,67.7491,-56.585
46.94,63.6597,-55.8819
46.95,61.4014,-55.1513
46.96,60.791,-54.58
46.97,60.9131,-54.0362
46.98,60.3028,-53.4375
46.99,59.2041,-52.8277
47,56.5186,-52.2125
47.01,52.5513,-51.6137
47.02,48.7061,-51.0534
47.03,46.2647,-50.559
47.04,45.044,-50.1196
47.05,44.6778,-49.6801
47.06,45.2271,-49.2352
47.07,45.8374,-48.7848
47.08,46.0205,-48.3178
47.09,45.8374,-47.8399
47.1,45.4102,-47.3675
47.11,45.2271,-46.9061
47.12,45.9595,-46.4776
47.13,47.3633,-46.0711
47.14,48.3399,-45.6372
47.15,48.3399,-45.1757
47.16,46.9971,-44.6923
47.17,44.3726,-44.2144
47.18,41.4429,-43.7585
47.19,39.6118,-43.33
47.2,39.7339,-42.9345
47.21,41.626,-42.572
47.22,44.1895,-42.193
47.23,46.3867,-41.7755
47.24,47.1802,-41.3195
47.25,46.4478,-40.8471
47.26,44.5557,-40.3692
47.27,43.1519,-39.9298
47.28,42.7857,-39.5233
47.29,43.274,-39.1388
47.3,44.0674,-38.7542
47.31,44.1284,-38.3587
47.32,43.396,-37.9577
47.33,41.8091,-37.5567
47.34,39.1236,-37.1612
47.35,36.0108,-36.7877
47.36,33.6914,-36.4416
47.37,32.3487,-36.1285
47.38,31.7993,-35.8429
47.39,31.9825,-35.5627
47.4,32.1656,-35.2826
47.41,32.0435,-34.9859
47.42,31.6162,-34.6948
47.43,30.8838,-34.3982
47.44,30.2735,-34.1125
47.45,30.4566,-33.8433
47.46,31.0669,-33.5852
47.47,31.7993,-33.3215
47.48,32.1045,-33.0468
47.49,31.6162,-32.7612
47.5,30.4566,-32.4755
47.51,28.8086,-32.2009
47.52,27.2827,-31.9427
47.53,26.2451,-31.7065
47.54,25.5127,-31.4978
47.55,24.8413,-31.2945
47.56,23.9258,-31.0968
47.57,22.7051,-30.9045
47.58,21.0572,-30.7232
47.59,19.043,-30.5584
47.6,16.9678,-30.4101
47.61,14.8926,-30.2783
47.62,13.1226,-30.1629
47.63,11.1695,-30.0586
47.64,7.5074,-29.9762
47.65,3.5401,-29.9432
47.66,2.2583,-29.9597
47.67,1.8921,-29.9762
47.68,2.1363,-29.9871
47.69,2.4414,-29.9762
47.7,2.2583,-29.9432
47.71,1.709,-29.8993
47.72,1.1597,-29.8498
47.73,0.8545,-29.8004
47.74,1.4038,-29.7564
47.75,2.6245,-29.696
47.76,4.5777,-29.6191
47.77,8.4229,-29.5147
47.78,13.3667,-29.3554
47.79,16.7847,-29.1302
47.8,20.9351,-28.872
47.81,26.6724,-28.5644
47.82,32.6538,-28.1909
47.83,36.7432,-27.7569
47.84,40.5884,-27.2955
47.85,43.0298,-26.7956
47.86,44.4336,-26.2683
47.87,45.2271,-25.7299
47.88,45.7764,-25.1751
47.89,46.5088,-24.6203
47.9,47.8516,-24.0545
47.91,49.9268,-23.4723
47.92,52.9785,-22.8735
47.93,57.0679,-22.2528
47.94,62.0728,-21.5936
47.95,67.8101,-20.9014
47.96,73.5474,-20.1709
47.97,78.6133,-19.3963
47.98,82.2754,-18.5833
47.99,84.2896,-17.7429
48,84.4117,-16.8859
48.01,82.7027,-16.04
48.02,80.2613,-15.2215
48.03,77.6367,-14.4415
48.04,75.2564,-13.7054
48.05,73.4253,-13.0023
48.06,71.7774,-12.3211
48.07,70.5567,-11.6674
48.08,69.2139,-11.0302
48.09,67.3218,-10.415
48.1,64.6363,-9.8108
48.11,61.3404,-9.2395
48.12,57.8003,-8.7066
48.13,54.1382,-8.2122
48.14,50.5982,-7.7673
48.15,47.1192,-7.3663
48.16,43.7012,-7.0037
48.17,40.4663,-6.6851
48.18,37.4756,-6.394
48.19,34.9732,-6.1358
48.2,32.2876,-5.8941
48.21,29.419,-5.6689
48.22,26.4283,-5.4602
48.23,22.9492,-5.2789
48.24,19.3482,-5.1141
48.25,16.1133,-4.9713
48.26,13.5498,-4.8614
48.27,11.8409,-4.768
48.28,11.1084,-4.6966
48.29,11.0474,-4.6252
48.3,11.2915,-4.5538
48.31,11.5357,-4.4714
48.32,11.5357,-4.3835
48.33,11.4136,-4.2901
48.34,11.0474,-4.1803
48.35,10.8033,-4.0649
48.36,11.1695,-3.955
48.37,11.8409,-3.8342
48.38,12.9395,-3.7078
48.39,14.5264,-3.576
48.4,16.1133,-3.4332
48.41,17.5171,-3.2794
48.42,18.4937,-3.1146
48.43,18.9209,-2.9443
48.44,19.1651,-2.774
48.45,18.9209,-2.6092
48.46,18.0054,-2.4444
48.47,16.5406,-2.2906
48.48,14.6485,-2.1478
48.49,12.3291,-2.0324
48.5,9.5825,-1.939
48.51,6.4087,-1.8786
48.52,2.8687,-1.8402
48.53,-0.9155,-1.8402
48.54,-4.7607,-1.8676
48.55,-8.4228,-1.939
48.56,-11.7798,-2.0379
48.57,-14.7094,-2.1588
48.58,-17.0898,-2.3071
48.59,-18.7378,-2.4664
48.6,-19.6533,-2.6367
48.61,-19.8974,-2.8015
48.62,-18.8598,-2.9553
48.63,-16.6626,-3.0926
48.64,-13.6718,-3.2025
48.65,-9.9487,-3.2849
48.66,-5.8593,-3.3288
48.67,-1.831,-3.3288
48.68,2.0142,-3.2959
48.69,5.4932,-3.2299
48.7,8.3008,-3.1421
48.71,10.1929,-3.0432
48.72,10.9864,-2.9388
48.73,10.8033,-2.8399
48.74,9.6436,-2.7465
48.75,7.6294,-2.6751
48.76,5.0049,-2.6202
48.77,2.0142,-2.5817
48.78,-0.9155,-2.5653
48.79,-3.2959,-2.5708
48.8,-4.9438,-2.6037
48.81,-6.0425,-2.6532
48.82,-6.4087,-2.7136
48.83,-6.2866,-2.7795
48.84,-6.1035,-2.8344
48.85,-5.6152,-2.8949
48.86,-5.1269,-2.9443
48.87,-4.6386,-2.9827
48.88,-4.2724,-3.0102
48.89,-3.6621,-3.0267
48.9,-2.9297,-3.0432
48.91,-1.831,-3.0487
48.92,-0.4272,-3.0542
48.93,0.8545,-3.0487
48.94,1.8921,-3.0377
48.95,2.3804,-3.0212
48.96,2.5025,-2.9992
48.97,2.4414,-2.9827
48.98,2.0752,-2.9718
48.99,1.5259,-2.9663
49,0.6714,-2.9663
49.01,-0.3051,-2.9718
49.02,-1.3427,-2.9773
49.03,-2.0752,-2.9937
49.04,-2.5634,-3.0157
49.05,-2.5024,-3.0432
49.06,-2.0141,-3.0651
49.07,-1.2817,-3.0871
49.08,-0.5493,-3.1036
49.09,-0.122,-3.1091
49.1,0,-3.1036
49.11,0,-3.0926
49.12,0.1221,-3.0816
49.13,0.2442,-3.0706
49.14,0.5493,-3.0597
49.15,0.8545,-3.0432
49.16,0.9766,-3.0322
49.17,0.9766,-3.0157
49.18,0.9156,-2.9937
49.19,0.9156,-2.9773
49.2,0.9766,-2.9663
49.21,1.0376,-2.9553
49.22,1.0987,-2.9443
49.23,0.9766,-2.9278
49.24,0.7325,-2.9168
49.25,0.3662,-2.9004
49.26,0.1221,-2.8949
49.27,-0.122,-2.8839
49.28,-0.3662,-2.8784
49.29,-0.6103,-2.8784
49.3,-0.8545,-2.8784
49.31,-1.0986,-2.8839
49.32,-1.4648,-2.8894
49.33,-1.709,-2.9004
49.34,-1.8921,-2.9113
49.35,-2.0141,-2.9223
49.36,-2.0752,-2.9278
49.37,-1.9531,-2.9388
49.38,-1.9531,-2.9443
49.39,-1.77,-2.9498
49.4,-1.4038,-2.9553
49.41,-1.0376,-2.9553
49.42,-0.7324,-2.9553
49.43,-0.3662,-2.9498
49.44,-0.122,-2.9388
49.45,0.0611,-2.9333
49.46,0.2442,-2.9223
49.47,0.3052,-2.9113
49.48,0.5493,-2.9004
49.49,0.9156,-2.8894
49.5,1.4649,-2.8729
49.51,2.1973,-2.8564
49.52,3.2349,-2.8234
49.53,4.1504,-2.785
49.54,4.9439,-2.752
49.55,5.6763,-2.7301
49.56,6.7749,-2.7026
49.57,7.6905,-2.6751
49.58,8.1787,-2.6422
49.59,8.2398,-2.6037
49.6,7.8736,-2.5653
49.61,6.836,-2.5213
49.62,5.6153,-2.4829
49.63,4.2115,-2.4554
49.64,2.9908,-2.4279
49.65,2.0752,-2.417
49.66,1.4038,-2.417
49.67,0.9156,-2.4279
49.68,0.4273,-2.4444
49.69,0.1221,-2.4609
49.7,0,-2.4829
49.71,-0.122,-2.4993
49.72,-0.1831,-2.5103
49.73,-0.122,-2.5103
49.74,0,-2.5048
49.75,0.4273,-2.4884
49.76,1.0376,-2.4664
49.77,1.648,-2.4389
49.78,2.2583,-2.4005
49.79,2.7466,-2.3565
49.8,3.1128,-2.3071
49.81,3.357,-2.2522
49.82,3.479,-2.2027
49.83,3.479,-2.1533
49.84,3.2349,-2.1093
49.85,2.9297,-2.0709
49.86,2.5025,-2.0324
49.87,2.1973,-2.005
49.88,1.8311,-1.983
49.89,1.709,-1.9665
49.9,1.709,-1.95
49.91,1.648,-1.9336
49.92,1.709,-1.9171
49.93,1.8921,-1.9061
49.94,1.8921,-1.9006
49.95,1.9532,-1.9006
49.96,1.8921,-1.9116
49.97,1.9532,-1.9281
49.98,2.2583,-1.939
49.99,2.5025,-1.939
50,2.6856,-1.9445
50.01,2.8687,-1.9445
50.02,3.1128,-1.939
50.03,3.1739,-1.939
50.04,3.2349,-1.9336
50.05,3.1128,-1.9226
50.06,3.0518,-1.9006
50.07,3.2349,-1.8786
50.08,3.2959,-1.8512
50.09,3.2959,-1.8182
50.1,3.2959,-1.7852
50.11,2.9908,-1.7468
50.12,2.8076,-1.7138
50.13,2.8687,-1.6809
50.14,2.9297,-1.6479
50.15,2.9297,-1.6095
50.16,3.0518,-1.571
50.17,3.2959,-1.5216
50.18,3.479,-1.4721
50.19,3.5401,-1.4172
50.2,3.6011,-1.3678
50.21,3.7232,-1.3183
50.22,3.7232,-1.2689
50.23,3.6011,-1.2194
50.24,3.418,-1.181
50.25,3.2959,-1.148
50.26,3.1739,-1.1151
50.27,3.0518,-1.0876
50.28,2.8076,-1.0656
50.29,2.5025,-1.0492
50.3,2.1363,-1.0327
50.31,1.8921,-1.0217
50.32,1.709,-1.0162
50.33,1.4649,-1.0052
50.34,1.2207,-0.9997
50.35,0.9156,-0.9942
50.36,0.4883,-0.9942
50.37,0.0611,-0.9942
50.38,-0.5493,-0.9997
50.39,-1.2207,-1.0052
50.4,-1.77,-1.0162
50.41,-1.9531,-1.0272
50.42,-1.8921,-1.0437
50.43,-1.4038,-1.0492
50.44,-0.8545,-1.0437
50.45,-0.2441,-1.0327
50.46,0.1831,-1.0107
50.47,0.4883,-0.9887
50.48,0.6714,-0.9723
50.49,0.7325,-0.9503
50.5,0.6104,-0.9338
50.51,0.4883,-0.9228
50.52,0.3052,-0.9173
50.53,0.2442,-0.9063
50.54,0.3662,-0.9008
50.55,0.6714,-0.8953
50.56,0.9156,-0.8844
50.57,0.9156,-0.8679
50.58,0.7935,-0.8514
50.59,0.5493,-0.8404
50.6,0.1221,-0.8294
50.61,-0.2441,-0.8239
50.62,-0.3662,-0.8239
50.63,-0.2441,-0.8239
50.64,-0.4272,-0.8294
50.65,-0.7934,-0.8404
50.66,-1.0376,-0.8624
50.67,-1.3427,-0.8899
50.68,-1.5869,-0.9173
50.69,-1.4648,-0.9448
50.7,-1.1596,-0.9668
50.71,-0.7324,-0.9832
50.72,-0.3662,-0.9942
50.73,0.0611,-0.9942
50.74,0.4273,-0.9832
50.75,0.7325,-0.9723
50.76,1.0376,-0.9503
50.77,1.1597,-0.9283
50.78,1.1597,-0.9063
50.79,1.0987,-0.8844
50.8,1.0376,-0.8624
50.81,0.9766,-0.8404
50.82,0.9766,-0.8294
50.83,0.9156,-0.8129
50.84,0.9156,-0.802
50.85,0.9766,-0.7855
50.86,0.9766,-0.769
50.87,1.0987,-0.7635
50.88,1.2818,-0.758
50.89,1.4038,-0.747
50.9,1.4649,-0.7415
50.91,1.5869,-0.7415
50.92,1.648,-0.7415
50.93,1.5869,-0.7415
50.94,1.5259,-0.7415
50.95,1.5259,-0.7525
50.96,1.4649,-0.758
50.97,1.2818,-0.769
50.98,1.0987,-0.78
50.99,0.8545,-0.7965
51,0.6714,-0.8184
51.01,0.6714,-0.8459
51.02,0.7325,-0.8844
51.03,0.3662,-0.9283
51.04,-0.7324,-0.9887
51.05,-2.8686,-1.0601
51.06,-6.0425,-1.148
51.07,-9.9487,-1.2689
51.08,-13.977,-1.4282
51.09,-17.8222,-1.6259
51.1,-21.3012,-1.8731
51.11,-23.6816,-2.1643
51.12,-25.3296,-2.4993
51.13,-26.5503,-2.8619
51.14,-27.832,-3.2409
51.15,-29.4189,-3.6364
51.16,-31.5551,-4.0429
51.17,-34.5459,-4.4604
51.18,-38.3911,-4.8944
51.19,-42.6025,-5.3558
51.2,-46.875,-5.8557
51.21,-50.9033,-6.394
51.22,-54.3823,-6.9763
51.23,-57.8613,-7.586
51.24,-61.1572,-8.2287
51.25,-64.27,-8.8879
51.26,-66.8945,-9.58
51.27,-69.1528,-10.2887
51.28,-71.228,-11.0083
51.29,-73.1811,-11.7498
51.3,-75.3784,-12.4969
51.31,-77.5146,-13.2605
51.32,-79.7729,-14.0295
51.33,-81.604,-14.804
51.34,-82.3364,-15.6005
51.35,-81.7871,-16.4025
51.36,-80.2002,-17.1936
51.37,-78.247,-17.9736
51.38,-76.2329,-18.7316
51.39,-74.5849,-19.4622
51.4,-72.937,-20.1599
51.41,-70.9839,-20.841
51.42,-68.6645,-21.4947
51.43,-66.04,-22.1209
51.44,-63.2324,-22.7197
51.45,-60.3027,-23.2855
51.46,-57.4341,-23.8183
51.47,-54.6875,-24.3182
51.48,-51.6357,-24.7961
51.49,-48.3398,-25.2575
51.5,-45.2881,-25.686
51.51,-42.5415,-26.098
51.52,-40.3442,-26.488
51.53,-39.1235,-26.856
51.54,-38.7573,-27.2186
51.55,-39.1845,-27.5756
51.56,-40.1611,-27.9272
51.57,-41.2597,-28.2843
51.58,-41.9922,-28.6523
51.59,-41.8701,-29.0258
51.6,-41.0156,-29.3994
51.61,-39.4897,-29.7729
51.62,-37.6587,-30.1355
51.63,-35.8886,-30.4815
51.64,-34.4238,-30.8056
51.65,-33.3252,-31.1242
51.66,-32.6538,-31.4373
51.67,-32.4096,-31.745
51.68,-32.959,-32.0526
51.69,-33.6303,-32.3712
51.7,-34.3017,-32.6898
51.71,-34.729,-33.0249
51.72,-34.79,-33.3599
51.73,-34.6679,-33.706
51.74,-34.79,-34.0521
51.75,-35.4004,-34.4036
51.76,-36.7431,-34.7607
51.77,-38.7573,-35.1287
51.78,-40.9546,-35.5188
51.79,-43.0298,-35.9307
51.8,-44.9829,-36.3702
51.81,-46.3867,-36.8426
51.82,-46.3867,-37.3425
51.83,-47.2412,-37.8369
51.84,-48.5229,-38.3368
51.85,-50.8423,-38.8531
51.86,-54.6264,-39.3805
51.87,-59.4482,-39.9353
51.88,-64.4531,-40.5285
51.89,-68.3593,-41.1822
51.9,-70.5566,-41.8689
51.91,-71.3501,-42.5775
51.92,-70.7397,-43.2916
51.93,-69.3969,-43.9947
51.94,-68.1762,-44.6923
51.95,-67.688,-45.368
51.96,-68.4814,-46.0437
51.97,-69.7632,-46.7248
51.98,-71.7163,-47.417
51.99,-74.0967,-48.1201
52,-76.477,-48.8397
52.01,-78.4301,-49.5813
52.02,-80.0781,-50.3448
52.03,-80.9936,-51.1193
52.04,-81.9702,-51.8994
52.05,-83.2519,-52.6794
52.06,-84.6557,-53.4649
52.07,-85.8764,-54.2724
52.08,-86.6699,-55.0854
52.09,-87.0971,-55.9149
52.1,-87.1582,-56.7443
52.11,-87.0971,-57.5738
52.12,-87.0361,-58.3923
52.13,-86.6699,-59.2163
52.14,-86.5478,-60.0293
52.15,-86.5478,-60.8313
52.16,-86.1816,-61.6388
52.17,-85.3271,-62.4462
52.18,-83.6792,-63.2483
52.19,-81.1767,-64.0448
52.2,-77.5146,-64.8358
52.21,-72.4487,-65.6103
52.22,-67.1386,-66.3354
52.23,-62.7441,-67.0001
52.24,-59.5092,-67.6263
52.25,-56.9458,-68.2196
52.26,-55.1147,-68.7909
52.27,-54.0161,-69.3402
52.28,-53.1006,-69.8785
52.29,-51.5747,-70.4168
52.3,-49.5605,-70.9442
52.31,-47.6074,-71.4441
52.32,-46.1425,-71.922
52.33,-45.2881,-72.3889
52.34,-44.9829,-72.8393
52.35,-45.227,-73.2843
52.36,-45.7153,-73.7347
52.37,-45.7763,-74.1961
52.38,-45.7153,-74.6576
52.39,-46.0205,-75.1135
52.4,-46.3867,-75.5694
52.41,-46.2036,-76.0363
52.42,-45.9594,-76.5087
52.43,-45.6543,-76.9812
52.44,-45.2881,-77.4481
52.45,-45.0439,-77.9095
52.46,-44.5556,-78.3764
52.47,-44.0063,-78.8324
52.48,-43.8232,-79.2718
52.49,-44.0674,-79.7113
52.5,-44.4336,-80.1562
52.51,-44.6777,-80.5957
52.52,-45.5932,-81.0351
52.53,-46.3257,-81.4856
52.54,-46.5088,-81.947
52.55,-46.997,-82.4084
52.56,-48.0957,-82.8698
52.57,-49.6826,-83.3477
52.58,-51.9409,-83.8421
52.59,-54.0161,-84.3695
52.6,-54.8706,-84.9298
52.61,-54.6264,-85.5011
52.62,-53.4668,-86.0723
52.63,-51.6967,-86.6272
52.64,-50.1098,-87.16
52.65,-48.645,-87.6764
52.66,-47.7295,-88.1762
52.67,-47.8515,-88.6651
52.68,-48.2177,-89.154
52.69,-48.4619,-89.6429
52.7,-49.1943,-90.1263
52.71,-50.7812,-90.6042
52.72,-52.7954,-91.0986
52.73,-54.6264,-91.6204
52.74,-55.8471,-92.1698
52.75,-56.5796,-92.7301
52.76,-56.9458,-93.3014
52.77,-56.7627,-93.8726
52.78,-56.7016,-94.4439
52.79,-57.0068,-95.0097
52.8,-57.2509,-95.5865
52.81,-57.373,-96.1743
52.82,-57.1899,-96.762
52.83,-57.0678,-97.3498
52.84,-57.0068,-97.9376
52.85,-56.9458,-98.5199
52.86,-57.2509,-99.0966
52.87,-57.8613,-99.6789
52.88,-58.5327,-100.2667
52.89,-59.021,-100.8545
52.9,-59.082,-101.4587
52.91,-58.7768,-102.0575
52.92,-58.5937,-102.6507
52.93,-58.5327,-103.2385
52.94,-58.6548,-103.8208
52.95,-59.143,-104.403
52.96,-59.4482,-105.0018
52.97,-59.4482,-105.6005
52.98,-59.3872,-106.2048
52.99,-59.143,-106.809
53,-58.5327,-107.4133
53.01,-57.4951,-108.023
53.02,-55.9692,-108.6273
53.03,-54.3213,-109.2205
53.04,-52.6733,-109.7973
53.05,-50.9643,-110.3631
53.06,-49.1333,-110.9124
53.07,-47.2412,-111.4453
53.08,-45.5322,-111.9506
53.09,-44.0063,-112.4395
53.1,-42.9077,-112.9065
53.11,-42.2973,-113.3569
53.12,-41.8091,-113.7963
53.13,-41.3208,-114.2358
53.14,-40.5883,-114.6698
53.15,-40.4663,-115.0872
53.16,-40.5273,-115.5047
53.17,-40.4663,-115.9277
53.18,-40.5883,-116.3507
53.19,-40.7715,-116.7736
53.2,-40.7104,-117.2021
53.21,-40.4663,-117.6306
53.22,-40.2832,-118.0535
53.23,-39.917,-118.482
53.24,-39.4287,-118.8995
53.25,-39.1845,-119.3115
53.26,-39.0014,-119.7235
53.27,-39.0014,-120.1245
53.28,-38.9404,-120.531
53.29,-38.4521,-120.932
53.3,-38.33,-121.3275
53.31,-38.3911,-121.7175
53.32,-37.9028,-122.1075
53.33,-37.6587,-122.492
53.34,-37.5366,-122.8656
53.35,-38.208,-123.2391
53.36,-39.6728,-123.6126
53.37,-41.2597,-124.0026
53.38,-42.7856,-124.4091
53.39,-43.8232,-124.8376
53.4,-44.2505,-125.288
53.41,-43.9453,-125.7495
53.42,-42.4194,-126.2164
53.43,-40.5273,-126.6723
53.44,-38.1469,-127.1063
53.45,-35.5835,-127.5183
53.46,-33.4472,-127.9028
53.47,-31.5551,-128.2653
53.48,-29.541,-128.6114
53.49,-27.9541,-128.93
53.5,-27.4048,-129.2212
53.51,-27.4048,-129.5068
53.52,-27.5879,-129.7924
53.53,-28.8696,-130.0726
53.54,-30.4565,-130.3692
53.55,-31.7383,-130.6878
53.56,-32.5317,-131.0119
53.57,-32.5927,-131.3525
53.58,-32.0434,-131.6876
53.59,-31.4331,-132.0062
53.6,-31.5551,-132.3083
53.61,-33.081,-132.5994
53.62,-35.5224,-132.9071
53.63,-38.5742,-133.2476
53.64,-41.748,-133.6267
53.65,-43.8842,-134.0441
53.66,-45.6543,-134.4836
53.67,-47.3022,-134.9395
53.68,-48.7671,-135.4065
53.69,-51.2085,-135.8953
53.7,-53.7719,-136.4227
53.71,-54.1992,-136.9995
53.72,-52.4902,-137.5872
53.73,-49.1333,-138.1585
53.74,-44.8608,-138.6859
53.75,-40.1611,-139.1638
53.76,-35.9497,-139.5922
53.77,-33.1421,-139.9658
53.78,-31.8603,-140.3119
53.79,-31.6162,-140.6469
53.8,-32.4096,-140.9655
53.81,-33.5693,-141.2951
53.82,-34.3628,-141.6302
53.83,-34.6679,-141.9763
53.84,-35.0952,-142.3169
53.85,-36.0107,-142.6519
53.86,-36.6821,-142.998
53.87,-37.1704,-143.3496
53.88,-37.9028,-143.7121
53.89,-38.33,-144.0747
53.9,-38.5132,-144.4317
53.91,-38.5132,-144.7833
53.92,-38.208,-145.1294
53.93,-38.33,-145.4589
53.94,-39.5508,-145.7721
53.95,-41.6259,-146.0907
53.96,-44.2505,-146.4257
53.97,-48.0957,-146.7883
53.98,-52.7954,-147.1838
53.99,-57.5561,-147.6397
54,-61.8896,-148.1396
54.01,-66.2231,-148.6944
54.02,-70.3735,-149.2987
54.03,-74.2187,-149.9578
54.04,-77.5146,-150.6775
54.05,-78.6743,-151.441
54.06,-78.6743,-152.232
54.07,-77.9419,-153.0285
54.08,-77.6367,-153.814
54.09,-77.4536,-154.6106
54.1,-76.8432,-155.429
54.11,-75.8056,-156.2585
54.12,-74.707,-157.088
54.13,-73.1201,-157.9119
54.14,-70.5566,-158.7194
54.15,-67.8711,-159.505
54.16,-65.0024,-160.252
54.17,-61.8286,-160.9826
54.18,-58.1054,-161.6803
54.19,-54.1382,-162.3394
54.2,-49.9878,-162.9602
54.21,-46.4477,-163.5424
54.22,-43.7622,-164.0973
54.23,-41.8091,-164.6301
54.24,-40.1001,-165.1519
54.25,-39.1235,-165.6683
54.26,-38.8183,-166.1737
54.27,-38.0859,-166.6626
54.28,-37.1093,-167.1405
54.29,-35.8276,-167.5909
54.3,-33.6303,-168.0194
54.31,-33.6303,-168.4259
54.32,-31.4331,-168.8269
54.33,-30.0293,-169.2059
54.34,-28.3813,-169.5739
54.35,-26.3061,-169.9365
54.36,-24.0478,-170.2771
54.37,-21.9116,-170.5847
54.38,-20.1416,-170.8648
54.39,-19.226,-171.123
54.4,-18.7378,-171.3647
54.41,-18.0053,-171.6064
54.42,-17.8833,-171.8316
54.43,-18.1274,-172.0459
54.44,-18.6767,-172.2601
54.45,-19.2871,-172.4798
54.46,-19.7143,-172.6941
54.47,-19.8974,-172.9138
54.48,-20.3247,-173.1335
54.49,-20.6299,-173.3587
54.5,-20.935,-173.5785
54.51,-20.935,-173.8092
54.52,-20.6909,-174.0399
54.53,-20.2636,-174.2706
54.54,-19.4092,-174.5013
54.55,-18.6157,-174.7265
54.56,-17.7612,-174.9517
54.57,-16.9067,-175.1715
54.58,-16.0522,-175.3802
54.59,-14.8925,-175.5835
54.6,-13.0615,-175.7812
54.61,-10.3759,-175.9515
54.62,-7.3852,-176.0888
54.63,-4.6997,-176.1822
54.64,-1.709,-176.2371
54.65,0.8545,-176.2536
54.66,2.6245,-176.2481
54.67,3.9673,-176.2371
54.68,4.6387,-176.2152
54.69,4.8218,-176.1877
54.7,5.2491,-176.1602
54.71,5.6153,-176.1108
54.72,5.7373,-176.0614
54.73,5.7373,-176.0009
54.74,5.6153,-175.9515
54.75,5.2491,-175.9021
54.76,4.8218,-175.8581
54.77,4.5166,-175.8252
54.78,4.1504,-175.7977
54.79,3.7232,-175.7812
54.8,3.8452,-175.7647
54.81,4.6387,-175.7537
54.82,5.9204,-175.7263
54.83,7.4463,-175.6823
54.84,9.3384,-175.6274
54.85,11.6577,-175.5505
54.86,13.9771,-175.4461
54.87,16.1133,-175.3088
54.88,17.8833,-175.144
54.89,19.1651,-174.9462
54.9,19.8975,-174.732
54.91,19.8975,-174.5068
54.92,19.043,-174.2651
54.93,17.4561,-174.0344
54.94,15.3199,-173.8202
54.95,12.9395,-173.6279
54.96,10.4981,-173.4631
54.97,8.2398,-173.3203
54.98,6.2256,-173.2049
54.99,4.6997,-173.106
55,3.1128,-173.0291
55.01,1.77,-172.9687
55.02,0.3052,-172.9358
55.03,-0.7324,-172.9193
55.04,-1.0986,-172.9193
55.05,-0.6714,-172.9248
55.06,0.4273,-172.9193
55.07,1.4038,-172.8918
55.08,2.6245,-172.8479
55.09,3.9063,-172.7929
55.1,5.0049,-172.727
55.11,5.7984,-172.6501
55.12,6.2256,-172.5677
55.13,6.2256,-172.4853
55.14,5.8594,-172.4029
55.15,5.6153,-172.326
55.16,5.4932,-172.2546
55.17,5.5542,-172.1887
55.18,5.7373,-172.1173
